fixed_gene	fixed_enzyme	ground_relation
101730699	2.7.4.21	function(g101730699,ec_2_7_4_21)
101730699	2.7.4.24	function(g101730699,ec_2_7_4_24)
101730699	3.1.3.-	function(g101730699,ec_3_1_3)
101730699	3.1.3.56	function(g101730699,ec_3_1_3_56)
101730699	3.1.3.62	function(g101730699,ec_3_1_3_62)
101730699	3.1.3.64	function(g101730699,ec_3_1_3_64)
101730699	3.1.3.80	function(g101730699,ec_3_1_3_80)
101730699	3.1.3.86	function(g101730699,ec_3_1_3_86)
101730699	3.4.21.-	function(g101730699,ec_3_4_21)
101730699	3.6.1.52	function(g101730699,ec_3_6_1_52)
101730699	3.6.1.61	function(g101730699,ec_3_6_1_61)
101730699	5.5.1.4	function(g101730699,ec_5_5_1_4)
102954;58242	1.13.99.1	function(g10295458242,ec_1_13_99_1)
102954;58242	2.3.2.-	function(g10295458242,ec_2_3_2)
102954;58242	2.7.1.134	function(g10295458242,ec_2_7_1_134)
102954;58242	2.7.1.140	function(g10295458242,ec_2_7_1_140)
102954;58242	2.7.1.151	function(g10295458242,ec_2_7_1_151)
102954;58242	2.7.1.153	function(g10295458242,ec_2_7_1_153)
102954;58242	2.7.1.158	function(g10295458242,ec_2_7_1_158)
102954;58242	2.7.1.159	function(g10295458242,ec_2_7_1_159)
102954;58242	2.7.4.-	function(g10295458242,ec_2_7_4)
102954;58242	2.7.4.21	function(g10295458242,ec_2_7_4_21)
102954;58242	2.7.4.24	function(g10295458242,ec_2_7_4_24)
102954;58242	3.1.3.-	function(g10295458242,ec_3_1_3)
102954;58242	3.1.3.16	function(g10295458242,ec_3_1_3_16)
102954;58242	3.1.3.36	function(g10295458242,ec_3_1_3_36)
102954;58242	3.1.3.48	function(g10295458242,ec_3_1_3_48)
102954;58242	3.1.3.56	function(g10295458242,ec_3_1_3_56)
102954;58242	3.1.3.57	function(g10295458242,ec_3_1_3_57)
102954;58242	3.1.3.62	function(g10295458242,ec_3_1_3_62)
102954;58242	3.1.3.64	function(g10295458242,ec_3_1_3_64)
102954;58242	3.1.3.66	function(g10295458242,ec_3_1_3_66)
102954;58242	3.1.3.67	function(g10295458242,ec_3_1_3_67)
102954;58242	3.1.3.80	function(g10295458242,ec_3_1_3_80)
102954;58242	3.1.3.86	function(g10295458242,ec_3_1_3_86)
102954;58242	3.4.21.-	function(g10295458242,ec_3_4_21)
102954;58242	5.5.1.4	function(g10295458242,ec_5_5_1_4)
103199	1.13.99.1	function(g103199,ec_1_13_99_1)
103199	2.3.2.-	function(g103199,ec_2_3_2)
103199	2.7.1.134	function(g103199,ec_2_7_1_134)
103199	2.7.1.140	function(g103199,ec_2_7_1_140)
103199	2.7.1.151	function(g103199,ec_2_7_1_151)
103199	2.7.1.153	function(g103199,ec_2_7_1_153)
103199	2.7.1.158	function(g103199,ec_2_7_1_158)
103199	2.7.1.159	function(g103199,ec_2_7_1_159)
103199	2.7.4.-	function(g103199,ec_2_7_4)
103199	2.7.4.21	function(g103199,ec_2_7_4_21)
103199	2.7.4.24	function(g103199,ec_2_7_4_24)
103199	3.1.3.-	function(g103199,ec_3_1_3)
103199	3.1.3.48	function(g103199,ec_3_1_3_48)
103199	3.1.3.56	function(g103199,ec_3_1_3_56)
103199	3.1.3.57	function(g103199,ec_3_1_3_57)
103199	3.1.3.62	function(g103199,ec_3_1_3_62)
103199	3.1.3.64	function(g103199,ec_3_1_3_64)
103199	3.1.3.66	function(g103199,ec_3_1_3_66)
103199	3.1.3.67	function(g103199,ec_3_1_3_67)
103199	3.1.3.80	function(g103199,ec_3_1_3_80)
103199	3.4.21.-	function(g103199,ec_3_4_21)
103199	3.6.1.52	function(g103199,ec_3_6_1_52)
103199	3.6.1.61	function(g103199,ec_3_6_1_61)
103199	5.5.1.4	function(g103199,ec_5_5_1_4)
107652	1.13.99.1	function(g107652,ec_1_13_99_1)
107652	2.3.2.-	function(g107652,ec_2_3_2)
107652	2.7.1.134	function(g107652,ec_2_7_1_134)
107652	2.7.1.140	function(g107652,ec_2_7_1_140)
107652	2.7.1.151	function(g107652,ec_2_7_1_151)
107652	2.7.1.153	function(g107652,ec_2_7_1_153)
107652	2.7.1.158	function(g107652,ec_2_7_1_158)
107652	2.7.1.159	function(g107652,ec_2_7_1_159)
107652	2.7.4.-	function(g107652,ec_2_7_4)
107652	2.7.4.21	function(g107652,ec_2_7_4_21)
107652	2.7.4.24	function(g107652,ec_2_7_4_24)
107652	3.1.3.-	function(g107652,ec_3_1_3)
107652	3.1.3.16	function(g107652,ec_3_1_3_16)
107652	3.1.3.36	function(g107652,ec_3_1_3_36)
107652	3.1.3.48	function(g107652,ec_3_1_3_48)
107652	3.1.3.56	function(g107652,ec_3_1_3_56)
107652	3.1.3.57	function(g107652,ec_3_1_3_57)
107652	3.1.3.62	function(g107652,ec_3_1_3_62)
107652	3.1.3.64	function(g107652,ec_3_1_3_64)
107652	3.1.3.66	function(g107652,ec_3_1_3_66)
107652	3.1.3.67	function(g107652,ec_3_1_3_67)
107652	3.1.3.80	function(g107652,ec_3_1_3_80)
107652	3.1.3.86	function(g107652,ec_3_1_3_86)
107652	3.4.21.-	function(g107652,ec_3_4_21)
107652	3.6.1.52	function(g107652,ec_3_6_1_52)
107652	3.6.1.61	function(g107652,ec_3_6_1_61)
107652	5.5.1.4	function(g107652,ec_5_5_1_4)
11163	1.13.99.1	function(g11163,ec_1_13_99_1)
11163	2.3.2.-	function(g11163,ec_2_3_2)
11163	2.7.1.134	function(g11163,ec_2_7_1_134)
11163	2.7.1.140	function(g11163,ec_2_7_1_140)
11163	2.7.1.151	function(g11163,ec_2_7_1_151)
11163	2.7.1.153	function(g11163,ec_2_7_1_153)
11163	2.7.1.158	function(g11163,ec_2_7_1_158)
11163	2.7.1.159	function(g11163,ec_2_7_1_159)
11163	2.7.4.-	function(g11163,ec_2_7_4)
11163	2.7.4.21	function(g11163,ec_2_7_4_21)
11163	2.7.4.24	function(g11163,ec_2_7_4_24)
11163	3.1.3.-	function(g11163,ec_3_1_3)
11163	3.1.3.16	function(g11163,ec_3_1_3_16)
11163	3.1.3.36	function(g11163,ec_3_1_3_36)
11163	3.1.3.48	function(g11163,ec_3_1_3_48)
11163	3.1.3.56	function(g11163,ec_3_1_3_56)
11163	3.1.3.57	function(g11163,ec_3_1_3_57)
11163	3.1.3.62	function(g11163,ec_3_1_3_62)
11163	3.1.3.64	function(g11163,ec_3_1_3_64)
11163	3.1.3.66	function(g11163,ec_3_1_3_66)
11163	3.1.3.67	function(g11163,ec_3_1_3_67)
11163	3.1.3.80	function(g11163,ec_3_1_3_80)
11163	3.1.3.86	function(g11163,ec_3_1_3_86)
11163	3.4.21.-	function(g11163,ec_3_4_21)
11163	5.5.1.4	function(g11163,ec_5_5_1_4)
11165	1.13.99.1	function(g11165,ec_1_13_99_1)
11165	2.3.2.-	function(g11165,ec_2_3_2)
11165	2.7.1.134	function(g11165,ec_2_7_1_134)
11165	2.7.1.140	function(g11165,ec_2_7_1_140)
11165	2.7.1.151	function(g11165,ec_2_7_1_151)
11165	2.7.1.153	function(g11165,ec_2_7_1_153)
11165	2.7.1.158	function(g11165,ec_2_7_1_158)
11165	2.7.1.159	function(g11165,ec_2_7_1_159)
11165	2.7.4.-	function(g11165,ec_2_7_4)
11165	2.7.4.21	function(g11165,ec_2_7_4_21)
11165	2.7.4.24	function(g11165,ec_2_7_4_24)
11165	3.1.3.-	function(g11165,ec_3_1_3)
11165	3.1.3.16	function(g11165,ec_3_1_3_16)
11165	3.1.3.36	function(g11165,ec_3_1_3_36)
11165	3.1.3.48	function(g11165,ec_3_1_3_48)
11165	3.1.3.56	function(g11165,ec_3_1_3_56)
11165	3.1.3.57	function(g11165,ec_3_1_3_57)
11165	3.1.3.62	function(g11165,ec_3_1_3_62)
11165	3.1.3.64	function(g11165,ec_3_1_3_64)
11165	3.1.3.66	function(g11165,ec_3_1_3_66)
11165	3.1.3.67	function(g11165,ec_3_1_3_67)
11165	3.1.3.80	function(g11165,ec_3_1_3_80)
11165	3.1.3.86	function(g11165,ec_3_1_3_86)
11165	3.4.21.-	function(g11165,ec_3_4_21)
11165	5.5.1.4	function(g11165,ec_5_5_1_4)
114089	1.13.99.1	function(g114089,ec_1_13_99_1)
114089	2.3.2.-	function(g114089,ec_2_3_2)
114089	2.7.1.134	function(g114089,ec_2_7_1_134)
114089	2.7.1.140	function(g114089,ec_2_7_1_140)
114089	2.7.1.151	function(g114089,ec_2_7_1_151)
114089	2.7.1.153	function(g114089,ec_2_7_1_153)
114089	2.7.1.158	function(g114089,ec_2_7_1_158)
114089	2.7.1.159	function(g114089,ec_2_7_1_159)
114089	2.7.4.-	function(g114089,ec_2_7_4)
114089	2.7.4.21	function(g114089,ec_2_7_4_21)
114089	2.7.4.24	function(g114089,ec_2_7_4_24)
114089	3.1.3.-	function(g114089,ec_3_1_3)
114089	3.1.3.64	function(g114089,ec_3_1_3_64)
114089	3.4.21.-	function(g114089,ec_3_4_21)
114089	3.6.1.52	function(g114089,ec_3_6_1_52)
114089	3.6.1.61	function(g114089,ec_3_6_1_61)
114089	5.5.1.4	function(g114089,ec_5_5_1_4)
116663	1.13.99.1	function(g116663,ec_1_13_99_1)
116663	2.3.2.-	function(g116663,ec_2_3_2)
116663	2.7.1.134	function(g116663,ec_2_7_1_134)
116663	2.7.1.140	function(g116663,ec_2_7_1_140)
116663	2.7.1.151	function(g116663,ec_2_7_1_151)
116663	2.7.1.153	function(g116663,ec_2_7_1_153)
116663	2.7.1.158	function(g116663,ec_2_7_1_158)
116663	2.7.1.159	function(g116663,ec_2_7_1_159)
116663	2.7.4.-	function(g116663,ec_2_7_4)
116663	2.7.4.21	function(g116663,ec_2_7_4_21)
116663	2.7.4.24	function(g116663,ec_2_7_4_24)
116663	3.1.3.-	function(g116663,ec_3_1_3)
116663	3.1.3.36	function(g116663,ec_3_1_3_36)
116663	3.1.3.56	function(g116663,ec_3_1_3_56)
116663	3.1.3.57	function(g116663,ec_3_1_3_57)
116663	3.1.3.62	function(g116663,ec_3_1_3_62)
116663	3.1.3.64	function(g116663,ec_3_1_3_64)
116663	3.1.3.66	function(g116663,ec_3_1_3_66)
116663	3.1.3.67	function(g116663,ec_3_1_3_67)
116663	3.1.3.80	function(g116663,ec_3_1_3_80)
116663	3.1.3.86	function(g116663,ec_3_1_3_86)
116663	3.4.21.-	function(g116663,ec_3_4_21)
116663	3.6.1.52	function(g116663,ec_3_6_1_52)
116663	3.6.1.61	function(g116663,ec_3_6_1_61)
116663	5.5.1.4	function(g116663,ec_5_5_1_4)
116699	1.13.99.1	function(g116699,ec_1_13_99_1)
116699	2.3.2.-	function(g116699,ec_2_3_2)
116699	2.7.1.134	function(g116699,ec_2_7_1_134)
116699	2.7.1.140	function(g116699,ec_2_7_1_140)
116699	2.7.1.151	function(g116699,ec_2_7_1_151)
116699	2.7.1.153	function(g116699,ec_2_7_1_153)
116699	2.7.1.158	function(g116699,ec_2_7_1_158)
116699	2.7.1.159	function(g116699,ec_2_7_1_159)
116699	2.7.4.-	function(g116699,ec_2_7_4)
116699	2.7.4.21	function(g116699,ec_2_7_4_21)
116699	2.7.4.24	function(g116699,ec_2_7_4_24)
116699	3.1.3.-	function(g116699,ec_3_1_3)
116699	3.1.3.36	function(g116699,ec_3_1_3_36)
116699	3.1.3.48	function(g116699,ec_3_1_3_48)
116699	3.1.3.56	function(g116699,ec_3_1_3_56)
116699	3.1.3.62	function(g116699,ec_3_1_3_62)
116699	3.1.3.67	function(g116699,ec_3_1_3_67)
116699	3.4.21.-	function(g116699,ec_3_4_21)
116699	3.6.1.52	function(g116699,ec_3_6_1_52)
116699	3.6.1.61	function(g116699,ec_3_6_1_61)
116699	5.5.1.4	function(g116699,ec_5_5_1_4)
117063	1.13.99.1	function(g117063,ec_1_13_99_1)
117063	2.3.2.-	function(g117063,ec_2_3_2)
117063	2.7.1.134	function(g117063,ec_2_7_1_134)
117063	2.7.1.140	function(g117063,ec_2_7_1_140)
117063	2.7.1.151	function(g117063,ec_2_7_1_151)
117063	2.7.1.153	function(g117063,ec_2_7_1_153)
117063	2.7.1.158	function(g117063,ec_2_7_1_158)
117063	2.7.1.159	function(g117063,ec_2_7_1_159)
117063	2.7.4.-	function(g117063,ec_2_7_4)
117063	2.7.4.21	function(g117063,ec_2_7_4_21)
117063	2.7.4.24	function(g117063,ec_2_7_4_24)
117063	3.1.3.-	function(g117063,ec_3_1_3)
117063	3.1.3.16	function(g117063,ec_3_1_3_16)
117063	3.1.3.36	function(g117063,ec_3_1_3_36)
117063	3.1.3.56	function(g117063,ec_3_1_3_56)
117063	3.1.3.57	function(g117063,ec_3_1_3_57)
117063	3.1.3.64	function(g117063,ec_3_1_3_64)
117063	3.1.3.66	function(g117063,ec_3_1_3_66)
117063	3.1.3.86	function(g117063,ec_3_1_3_86)
117063	3.4.21.-	function(g117063,ec_3_4_21)
117063	3.6.1.52	function(g117063,ec_3_6_1_52)
117063	3.6.1.61	function(g117063,ec_3_6_1_61)
117063	5.5.1.4	function(g117063,ec_5_5_1_4)
117255	1.13.99.1	function(g117255,ec_1_13_99_1)
117255	2.3.2.-	function(g117255,ec_2_3_2)
117255	2.7.1.134	function(g117255,ec_2_7_1_134)
117255	2.7.1.140	function(g117255,ec_2_7_1_140)
117255	2.7.1.151	function(g117255,ec_2_7_1_151)
117255	2.7.1.153	function(g117255,ec_2_7_1_153)
117255	2.7.1.158	function(g117255,ec_2_7_1_158)
117255	2.7.1.159	function(g117255,ec_2_7_1_159)
117255	2.7.4.-	function(g117255,ec_2_7_4)
117255	2.7.4.21	function(g117255,ec_2_7_4_21)
117255	2.7.4.24	function(g117255,ec_2_7_4_24)
117255	3.1.3.-	function(g117255,ec_3_1_3)
117255	3.1.3.36	function(g117255,ec_3_1_3_36)
117255	3.1.3.56	function(g117255,ec_3_1_3_56)
117255	3.1.3.57	function(g117255,ec_3_1_3_57)
117255	3.1.3.64	function(g117255,ec_3_1_3_64)
117255	3.1.3.80	function(g117255,ec_3_1_3_80)
117255	3.1.3.86	function(g117255,ec_3_1_3_86)
117255	3.4.21.-	function(g117255,ec_3_4_21)
117255	3.6.1.52	function(g117255,ec_3_6_1_52)
117255	3.6.1.61	function(g117255,ec_3_6_1_61)
117255	5.5.1.4	function(g117255,ec_5_5_1_4)
117283	1.13.99.1	function(g117283,ec_1_13_99_1)
117283	2.3.2.-	function(g117283,ec_2_3_2)
117283	2.7.1.134	function(g117283,ec_2_7_1_134)
117283	2.7.1.140	function(g117283,ec_2_7_1_140)
117283	2.7.1.151	function(g117283,ec_2_7_1_151)
117283	2.7.1.153	function(g117283,ec_2_7_1_153)
117283	2.7.1.158	function(g117283,ec_2_7_1_158)
117283	2.7.1.159	function(g117283,ec_2_7_1_159)
117283	2.7.4.-	function(g117283,ec_2_7_4)
117283	2.7.4.24	function(g117283,ec_2_7_4_24)
117283	3.1.3.-	function(g117283,ec_3_1_3)
117283	3.1.3.16	function(g117283,ec_3_1_3_16)
117283	3.1.3.36	function(g117283,ec_3_1_3_36)
117283	3.1.3.48	function(g117283,ec_3_1_3_48)
117283	3.1.3.56	function(g117283,ec_3_1_3_56)
117283	3.1.3.57	function(g117283,ec_3_1_3_57)
117283	3.1.3.62	function(g117283,ec_3_1_3_62)
117283	3.1.3.64	function(g117283,ec_3_1_3_64)
117283	3.1.3.66	function(g117283,ec_3_1_3_66)
117283	3.1.3.67	function(g117283,ec_3_1_3_67)
117283	3.1.3.80	function(g117283,ec_3_1_3_80)
117283	3.1.3.86	function(g117283,ec_3_1_3_86)
117283	3.4.21.-	function(g117283,ec_3_4_21)
117283	3.6.1.52	function(g117283,ec_3_6_1_52)
117283	3.6.1.61	function(g117283,ec_3_6_1_61)
117283	5.5.1.4	function(g117283,ec_5_5_1_4)
12530	1.13.99.1	function(g12530,ec_1_13_99_1)
12530	2.3.2.-	function(g12530,ec_2_3_2)
12530	2.7.1.134	function(g12530,ec_2_7_1_134)
12530	2.7.1.140	function(g12530,ec_2_7_1_140)
12530	2.7.1.151	function(g12530,ec_2_7_1_151)
12530	2.7.1.153	function(g12530,ec_2_7_1_153)
12530	2.7.1.158	function(g12530,ec_2_7_1_158)
12530	2.7.1.159	function(g12530,ec_2_7_1_159)
12530	2.7.4.-	function(g12530,ec_2_7_4)
12530	2.7.4.21	function(g12530,ec_2_7_4_21)
12530	2.7.4.24	function(g12530,ec_2_7_4_24)
12530	3.1.3.-	function(g12530,ec_3_1_3)
12530	3.1.3.16	function(g12530,ec_3_1_3_16)
12530	3.1.3.36	function(g12530,ec_3_1_3_36)
12530	3.1.3.56	function(g12530,ec_3_1_3_56)
12530	3.1.3.57	function(g12530,ec_3_1_3_57)
12530	3.1.3.62	function(g12530,ec_3_1_3_62)
12530	3.1.3.64	function(g12530,ec_3_1_3_64)
12530	3.1.3.66	function(g12530,ec_3_1_3_66)
12530	3.1.3.67	function(g12530,ec_3_1_3_67)
12530	3.1.3.80	function(g12530,ec_3_1_3_80)
12530	3.1.3.86	function(g12530,ec_3_1_3_86)
12530	3.4.21.-	function(g12530,ec_3_4_21)
12530	3.6.1.52	function(g12530,ec_3_6_1_52)
12530	3.6.1.61	function(g12530,ec_3_6_1_61)
12530	5.5.1.4	function(g12530,ec_5_5_1_4)
12531	1.13.99.1	function(g12531,ec_1_13_99_1)
12531	2.3.2.-	function(g12531,ec_2_3_2)
12531	2.7.1.134	function(g12531,ec_2_7_1_134)
12531	2.7.1.140	function(g12531,ec_2_7_1_140)
12531	2.7.1.151	function(g12531,ec_2_7_1_151)
12531	2.7.1.153	function(g12531,ec_2_7_1_153)
12531	2.7.1.158	function(g12531,ec_2_7_1_158)
12531	2.7.1.159	function(g12531,ec_2_7_1_159)
12531	2.7.4.-	function(g12531,ec_2_7_4)
12531	2.7.4.21	function(g12531,ec_2_7_4_21)
12531	2.7.4.24	function(g12531,ec_2_7_4_24)
12531	3.1.3.-	function(g12531,ec_3_1_3)
12531	3.1.3.16	function(g12531,ec_3_1_3_16)
12531	3.1.3.36	function(g12531,ec_3_1_3_36)
12531	3.1.3.56	function(g12531,ec_3_1_3_56)
12531	3.1.3.57	function(g12531,ec_3_1_3_57)
12531	3.1.3.62	function(g12531,ec_3_1_3_62)
12531	3.1.3.64	function(g12531,ec_3_1_3_64)
12531	3.1.3.66	function(g12531,ec_3_1_3_66)
12531	3.1.3.67	function(g12531,ec_3_1_3_67)
12531	3.1.3.80	function(g12531,ec_3_1_3_80)
12531	3.1.3.86	function(g12531,ec_3_1_3_86)
12531	3.4.21.-	function(g12531,ec_3_4_21)
12531	3.6.1.52	function(g12531,ec_3_6_1_52)
12531	3.6.1.61	function(g12531,ec_3_6_1_61)
12531	5.5.1.4	function(g12531,ec_5_5_1_4)
12532	1.13.99.1	function(g12532,ec_1_13_99_1)
12532	2.3.2.-	function(g12532,ec_2_3_2)
12532	2.7.1.134	function(g12532,ec_2_7_1_134)
12532	2.7.1.140	function(g12532,ec_2_7_1_140)
12532	2.7.1.151	function(g12532,ec_2_7_1_151)
12532	2.7.1.153	function(g12532,ec_2_7_1_153)
12532	2.7.1.158	function(g12532,ec_2_7_1_158)
12532	2.7.1.159	function(g12532,ec_2_7_1_159)
12532	2.7.4.-	function(g12532,ec_2_7_4)
12532	2.7.4.21	function(g12532,ec_2_7_4_21)
12532	2.7.4.24	function(g12532,ec_2_7_4_24)
12532	3.1.3.-	function(g12532,ec_3_1_3)
12532	3.1.3.16	function(g12532,ec_3_1_3_16)
12532	3.1.3.36	function(g12532,ec_3_1_3_36)
12532	3.1.3.56	function(g12532,ec_3_1_3_56)
12532	3.1.3.57	function(g12532,ec_3_1_3_57)
12532	3.1.3.62	function(g12532,ec_3_1_3_62)
12532	3.1.3.64	function(g12532,ec_3_1_3_64)
12532	3.1.3.66	function(g12532,ec_3_1_3_66)
12532	3.1.3.67	function(g12532,ec_3_1_3_67)
12532	3.1.3.80	function(g12532,ec_3_1_3_80)
12532	3.1.3.86	function(g12532,ec_3_1_3_86)
12532	3.4.21.-	function(g12532,ec_3_4_21)
12532	3.6.1.52	function(g12532,ec_3_6_1_52)
12532	3.6.1.61	function(g12532,ec_3_6_1_61)
12532	5.5.1.4	function(g12532,ec_5_5_1_4)
130367	1.13.99.1	function(g130367,ec_1_13_99_1)
130367	2.3.2.-	function(g130367,ec_2_3_2)
130367	2.7.1.134	function(g130367,ec_2_7_1_134)
130367	2.7.1.140	function(g130367,ec_2_7_1_140)
130367	2.7.1.151	function(g130367,ec_2_7_1_151)
130367	2.7.1.153	function(g130367,ec_2_7_1_153)
130367	2.7.1.158	function(g130367,ec_2_7_1_158)
130367	2.7.1.159	function(g130367,ec_2_7_1_159)
130367	2.7.4.-	function(g130367,ec_2_7_4)
130367	2.7.4.21	function(g130367,ec_2_7_4_21)
130367	2.7.4.24	function(g130367,ec_2_7_4_24)
130367	3.1.3.-	function(g130367,ec_3_1_3)
130367	3.1.3.16	function(g130367,ec_3_1_3_16)
130367	3.1.3.36	function(g130367,ec_3_1_3_36)
130367	3.1.3.48	function(g130367,ec_3_1_3_48)
130367	3.1.3.56	function(g130367,ec_3_1_3_56)
130367	3.1.3.57	function(g130367,ec_3_1_3_57)
130367	3.1.3.62	function(g130367,ec_3_1_3_62)
130367	3.1.3.64	function(g130367,ec_3_1_3_64)
130367	3.1.3.66	function(g130367,ec_3_1_3_66)
130367	3.1.3.67	function(g130367,ec_3_1_3_67)
130367	3.1.3.80	function(g130367,ec_3_1_3_80)
130367	3.1.3.86	function(g130367,ec_3_1_3_86)
130367	3.4.21.-	function(g130367,ec_3_4_21)
130367	3.6.1.52	function(g130367,ec_3_6_1_52)
130367	3.6.1.61	function(g130367,ec_3_6_1_61)
130367	5.5.1.4	function(g130367,ec_5_5_1_4)
14050	1.13.99.1	function(g14050,ec_1_13_99_1)
14050	2.3.2.-	function(g14050,ec_2_3_2)
14050	2.7.1.134	function(g14050,ec_2_7_1_134)
14050	2.7.1.140	function(g14050,ec_2_7_1_140)
14050	2.7.1.151	function(g14050,ec_2_7_1_151)
14050	2.7.1.153	function(g14050,ec_2_7_1_153)
14050	2.7.1.158	function(g14050,ec_2_7_1_158)
14050	2.7.1.159	function(g14050,ec_2_7_1_159)
14050	2.7.4.-	function(g14050,ec_2_7_4)
14050	2.7.4.21	function(g14050,ec_2_7_4_21)
14050	2.7.4.24	function(g14050,ec_2_7_4_24)
14050	3.1.3.-	function(g14050,ec_3_1_3)
14050	3.1.3.16	function(g14050,ec_3_1_3_16)
14050	3.1.3.36	function(g14050,ec_3_1_3_36)
14050	3.1.3.56	function(g14050,ec_3_1_3_56)
14050	3.1.3.57	function(g14050,ec_3_1_3_57)
14050	3.1.3.62	function(g14050,ec_3_1_3_62)
14050	3.1.3.64	function(g14050,ec_3_1_3_64)
14050	3.1.3.66	function(g14050,ec_3_1_3_66)
14050	3.1.3.67	function(g14050,ec_3_1_3_67)
14050	3.1.3.80	function(g14050,ec_3_1_3_80)
14050	3.1.3.86	function(g14050,ec_3_1_3_86)
14050	3.4.21.-	function(g14050,ec_3_4_21)
14050	3.6.1.52	function(g14050,ec_3_6_1_52)
14050	3.6.1.61	function(g14050,ec_3_6_1_61)
14050	5.5.1.4	function(g14050,ec_5_5_1_4)
15170	1.13.99.1	function(g15170,ec_1_13_99_1)
15170	2.3.2.-	function(g15170,ec_2_3_2)
15170	2.7.1.134	function(g15170,ec_2_7_1_134)
15170	2.7.1.140	function(g15170,ec_2_7_1_140)
15170	2.7.1.151	function(g15170,ec_2_7_1_151)
15170	2.7.1.153	function(g15170,ec_2_7_1_153)
15170	2.7.1.158	function(g15170,ec_2_7_1_158)
15170	2.7.1.159	function(g15170,ec_2_7_1_159)
15170	2.7.4.-	function(g15170,ec_2_7_4)
15170	2.7.4.21	function(g15170,ec_2_7_4_21)
15170	2.7.4.24	function(g15170,ec_2_7_4_24)
15170	3.1.3.-	function(g15170,ec_3_1_3)
15170	3.1.3.16	function(g15170,ec_3_1_3_16)
15170	3.1.3.36	function(g15170,ec_3_1_3_36)
15170	3.1.3.56	function(g15170,ec_3_1_3_56)
15170	3.1.3.57	function(g15170,ec_3_1_3_57)
15170	3.1.3.62	function(g15170,ec_3_1_3_62)
15170	3.1.3.64	function(g15170,ec_3_1_3_64)
15170	3.1.3.66	function(g15170,ec_3_1_3_66)
15170	3.1.3.67	function(g15170,ec_3_1_3_67)
15170	3.1.3.80	function(g15170,ec_3_1_3_80)
15170	3.1.3.86	function(g15170,ec_3_1_3_86)
15170	3.4.21.-	function(g15170,ec_3_4_21)
15170	3.6.1.52	function(g15170,ec_3_6_1_52)
15170	3.6.1.61	function(g15170,ec_3_6_1_61)
15170	5.5.1.4	function(g15170,ec_5_5_1_4)
151742	1.13.99.1	function(g151742,ec_1_13_99_1)
151742	2.3.2.-	function(g151742,ec_2_3_2)
151742	2.7.1.134	function(g151742,ec_2_7_1_134)
151742	2.7.1.140	function(g151742,ec_2_7_1_140)
151742	2.7.1.151	function(g151742,ec_2_7_1_151)
151742	2.7.1.153	function(g151742,ec_2_7_1_153)
151742	2.7.1.158	function(g151742,ec_2_7_1_158)
151742	2.7.1.159	function(g151742,ec_2_7_1_159)
151742	2.7.4.-	function(g151742,ec_2_7_4)
151742	2.7.4.21	function(g151742,ec_2_7_4_21)
151742	2.7.4.24	function(g151742,ec_2_7_4_24)
151742	3.1.3.-	function(g151742,ec_3_1_3)
151742	3.1.3.36	function(g151742,ec_3_1_3_36)
151742	3.1.3.48	function(g151742,ec_3_1_3_48)
151742	3.1.3.56	function(g151742,ec_3_1_3_56)
151742	3.1.3.57	function(g151742,ec_3_1_3_57)
151742	3.1.3.62	function(g151742,ec_3_1_3_62)
151742	3.1.3.64	function(g151742,ec_3_1_3_64)
151742	3.1.3.66	function(g151742,ec_3_1_3_66)
151742	3.1.3.67	function(g151742,ec_3_1_3_67)
151742	3.1.3.80	function(g151742,ec_3_1_3_80)
151742	3.1.3.86	function(g151742,ec_3_1_3_86)
151742	3.4.21.-	function(g151742,ec_3_4_21)
151742	3.6.1.52	function(g151742,ec_3_6_1_52)
151742	3.6.1.61	function(g151742,ec_3_6_1_61)
151742	5.5.1.4	function(g151742,ec_5_5_1_4)
152926	1.13.99.1	function(g152926,ec_1_13_99_1)
152926	2.3.2.-	function(g152926,ec_2_3_2)
152926	2.7.1.134	function(g152926,ec_2_7_1_134)
152926	2.7.1.140	function(g152926,ec_2_7_1_140)
152926	2.7.1.151	function(g152926,ec_2_7_1_151)
152926	2.7.1.153	function(g152926,ec_2_7_1_153)
152926	2.7.1.158	function(g152926,ec_2_7_1_158)
152926	2.7.1.159	function(g152926,ec_2_7_1_159)
152926	2.7.4.-	function(g152926,ec_2_7_4)
152926	2.7.4.21	function(g152926,ec_2_7_4_21)
152926	2.7.4.24	function(g152926,ec_2_7_4_24)
152926	3.1.3.-	function(g152926,ec_3_1_3)
152926	3.1.3.36	function(g152926,ec_3_1_3_36)
152926	3.1.3.48	function(g152926,ec_3_1_3_48)
152926	3.1.3.57	function(g152926,ec_3_1_3_57)
152926	3.1.3.62	function(g152926,ec_3_1_3_62)
